date,time,title,body,url,source
2026-02-12,12:30:10,FLOW Delisting: Upbit and Bithumb Enforce Critical Security Decision,"BitcoinWorld FLOW Delisting: Upbit and Bithumb Enforce Critical Security Decision In a significant move for the South Korean digital asset market, leading cryptocurrency exchanges Upbit and Bithumb have mandated the delisting of the FLOW token, effective March 16. This decisive action underscores the escalating regulatory and security standards within one of the world’s most active crypto economies. Consequently, investors and project teams must now navigate the immediate repercussions of this r",https://bitcoinworld.co.in/upbit-bithumb-flow-delisting-security/,bitcoinworld
2026-02-12,12:30:07,"Moonpay Launches Moonpay Deposits, Integrates With Telegram Wallet","Moonpay introduces Moonpay Deposits to simplify wallet‑to‑wallet crypto transfers and enable funding of TON Wallet in Wallet in Telegram. Moonpay on Feb. 11, 2026 launches Moonpay Deposits, a custody‑free deposit solution that swaps, bridges and routes tokens across blockchains so users can fund apps from any supported wallet; the feature is now available in TON",https://news.bitcoin.com/moonpay-launches-moonpay-deposits-integrates-with-telegram-wallet/,bitcoin.com
2026-02-12,12:29:37,Charles Hoskinson Says LayerZero is Coming to Cardano,"Charles Hoskinson, the founder of Cardano and the CEO of IOG, has confirmed a major collaboration to bring LayerZero to the ADA ecosystem. Hoskinson announced this during a keynote at the ongoing Consensus Hong Kong 2026 today, Thursday. Visit Website",https://thecryptobasic.com/2026/02/12/charles-hoskinson-says-layerzero-is-coming-to-cardano/,thecryptobasic
2026-02-12,12:29:07,Thailand Expands Derivatives Market to Include Cryptocurrency Assets,"Thailand approved crypto as an underlying asset for regulated derivatives. The SEC will revise licenses and rules to allow digital asset firms to offer crypto-linked contracts. Carbon credits are classified as goods, enabling physically delivered futures trading. Thailand’s Securities and Exchange Commission (SEC) will allow digital assets to serve as underlying instruments for derivatives products after the Cabinet approved changes to the Derivatives Act B.E. 2546 (2003) on February 10. The ref",https://coinedition.com/thailand-expands-derivatives-market-to-include-cryptocurrency-assets/,coinquora
2026-02-12,12:27:44,Hong Kong Crypto Sentiment Stays Bullish as $2 Trillion Market Crash Tests Asia,"The rest of the world is panic-selling into a $2 trillion wipeout, but Hong Kong isn’t blinking. While Bitcoin hovers precariously around $67,000, down nearly 50% from its October highs, institutional players in Asia’s financial capital are doubling down on infrastructure rather than fleeing the liquidity crisis. It sounds counterintuitive, given the carnage, seeing altcoins decimated and liquidity described as “perilously patchy” by Bloomberg , but the smart money in Hong Kong is playing a diff",https://cryptonews.com/news/hong-kong-crypto-sentiment-bullish-2-trillion-crash/,cryptonews
2026-02-12,12:25:11,"Bitcoin Bear Market Warning: Critical Composite Index Mirrors Past Cycle Starts, Analyst Reveals","BitcoinWorld Bitcoin Bear Market Warning: Critical Composite Index Mirrors Past Cycle Starts, Analyst Reveals SEOUL, South Korea – March 2025 – A critical Bitcoin market indicator has plunged to levels that historically signaled the beginning of major bear markets, according to new analysis from CryptoQuant contributor Woo Min-gyu. The Bitcoin Composite Market Index (BCMI), which tracks multiple valuation metrics simultaneously, recently fell to the low 0.2s, mirroring patterns observed at the s",https://bitcoinworld.co.in/bitcoin-bear-market-composite-index-warning/,bitcoinworld
2026-02-12,12:23:24,Bankers push OCC to slow crypto trust charters until GENIUS rules clarified,The American Bankers Association pressed the OCC to delay new national trust bank charters for crypto and stablecoin firms until the GENIUS Act framework is fully in place.,https://cointelegraph.com/news/bankers-push-occ-slow-crypto-trust-bank-charters?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,cointelegraph
2026-02-12,12:21:13,Binance SAFU Fund Completed with 1 Billion Dollars in BTC,"Binance converted the SAFU Fund to 1 billion USD in Bitcoin. Average cost of 67.000 USD with 15.000 BTC. Market Fear Index at 5, RSI 30 oversold. Strong support at 65.840 USD. Institutional accumul...",https://en.coinotag.com/binance-safu-fund-completed-with-1-billion-dollars-in-btc,coinotag
2026-02-12,12:20:13,Coinbase launches AI agent wallets for autonomous blockchain transactions,"Coinbase has introduced Agentic Wallets, a new type of crypto wallet built specifically for artificial intelligence agents. The announcement was published on the company’s Developer Platform blog this week and marks a shift in how automated systems interact with blockchain networks. Until now, AI agents have largely been limited to analysing information, generating recommendations, or triggering alerts. Even when integrated with trading systems, they still required a human to confirm transaction",https://invezz.com/news/2026/02/12/coinbase-launches-ai-agent-wallets-for-autonomous-blockchain-transactions/,invezz
2026-02-12,12:20:11,Mass Liquidations: Binance Co-CEO Reveals Shocking Truth About October’s Global Crypto Crisis,"BitcoinWorld Mass Liquidations: Binance Co-CEO Reveals Shocking Truth About October’s Global Crypto Crisis HONG KONG, May 2025 – The cryptocurrency industry continues to analyze the dramatic market events of October 2024, with Binance co-CEO Richard Teng delivering crucial revelations at Consensus Hong Kong. Teng’s statements confirm that the historic mass liquidation event on October 10th represented a systemic crisis affecting all trading platforms globally, not just isolated incidents on spec",https://bitcoinworld.co.in/binance-mass-liquidations-global-crisis/,bitcoinworld
2026-02-12,12:18:51,Sonic Shifts to Vertical Integration to Boost S Coin Value,Sonic is transitioning to a vertically integrated model to retain more value in its ecosystem. Network revenue will be used to repurchase S coin and benefit holders. Continue Reading: Sonic Shifts to Vertical Integration to Boost S Coin Value The post Sonic Shifts to Vertical Integration to Boost S Coin Value appeared first on COINTURK NEWS .,https://en.coin-turk.com/sonic-shifts-to-vertical-integration-to-boost-s-coin-value/,cointurken
2026-02-12,12:17:15,"Russia Moves to Block WhatsApp, Pushes State-Backed App","Russia has stepped up actions to restrict access to the Meta-owned messaging platform WhatsApp as part of a broader effort to promote a government-aligned alternative and tighten control over digital communications. On Feb. 12, WhatsApp said that Russian authorities attempted to fully block its service, a move the company described as aimed at forcing users onto a state-backed app called Max. Meta, WhatsApp’s parent company, said the attempt would isolate more than 100 million users in Russia fr",https://coinpaper.com/14527/russia-moves-to-block-whats-app-pushes-state-backed-app,coinpaper
2026-02-12,12:16:49,Ordinals price prediction 2026 – 2032: Can ORDI surge 100X?,"Key Takeaways: Our Ordinals price prediction anticipates a high of $5.10 in 2026. In 2028, it will range between $9.14 and $10.97, with an average price of $9.46. In 2030, it will range between $18.49 and $22.35, with an average price of $19.03. In 2023, ORDI became the first BRC-20 token to breach $1 billion in market capitalization. Following this achievement, ORDI gained attention from DeFi enthusiasts for its role in innovation. The Ordinals protocol allows data to be embedded directly on Bi",https://www.cryptopolitan.com/ordinals-price-prediction/,cryptopolitan
2026-02-12,12:16:32,Cardano 2026 Roadmap Signals a Breakout Year for the Network,"Stake Pool Operator Linda has highlighted Cardano ambitious 2026 roadmap that could significantly redefine the network’s role in global crypto infrastructure. At its core, the blueprint prioritizes governance-led funding for critical integrations, including Tier-1 stablecoins, enterprise-grade oracle services, Bitcoin DeFi access, institutional privacy tools, and secure cross-chain bridges. Visit Website",https://thecryptobasic.com/2026/02/12/cardano-2026-roadmap-signals-a-breakout-year-for-the-network/,thecryptobasic
2026-02-12,12:15:11,USD/INR Holds Critical Losses as Rupee Stages Remarkable Comeback on RBI Intervention,"BitcoinWorld USD/INR Holds Critical Losses as Rupee Stages Remarkable Comeback on RBI Intervention The USD/INR currency pair is holding significant losses in early 2025 trading, as the Indian Rupee stages a remarkable comeback fueled by suspected intervention from the Reserve Bank of India. This pivotal shift in forex dynamics signals a potential turning point for emerging market currencies grappling with global monetary policy shifts. Market analysts are closely monitoring the 82.50 level, a te",https://bitcoinworld.co.in/usd-inr-losses-rupee-rbi-intervention/,bitcoinworld
2026-02-12,12:10:52,"BYDFi Joins Solana Accelerate APAC at Consensus Hong Kong, Expanding Solana Ecosystem Engagement","Victoria, Seychelles, February 12th, 2026, Chainwire BYDFi , a global cryptocurrency trading platform, announced its participation as a sponsor of Solana Accelerate APAC during Consensus Hong Kong 2026. The event was held at the Hong Kong Convention and Exhibition Centre alongside the broader Consensus Hong Kong conference. The combined gathering brought together founders, institutional representatives, policymakers, and blockchain developers, underscoring Hong Kong’s role as a regional hub and ",https://bitzo.com/2026/02/bydfi-joins-solana-accelerate-apac-at-consensus-hong-kong-expanding-solana-ecosystem-engagement,bitzo
2026-02-12,12:10:11,Binance SAFU’s Strategic $1 Billion Bitcoin Purchase: A Calculated Move at $66.7K Average,"BitcoinWorld Binance SAFU’s Strategic $1 Billion Bitcoin Purchase: A Calculated Move at $66.7K Average In a significant and calculated market move, Binance’s Secure Asset Fund for Users (SAFU) has strategically acquired 15,000 Bitcoin, with its average purchase price estimated at a notable $66,666.66. This substantial $1 billion investment, executed between early February and today, underscores a major institutional commitment to cryptocurrency’s core asset during a period of notable price volat",https://bitcoinworld.co.in/binance-safu-billion-bitcoin-purchase/,bitcoinworld
